time_stamp_millis,heart_rate,confidence,oxygen,status,temperature,RawIR,RawRed
9221.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9241.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9261.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9281.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9301.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9321.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9341.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9361.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9381.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9401.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9421.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9441.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9461.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9481.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9501.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9521.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9541.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9561.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9581.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9601.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9621.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9641.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9661.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9681.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9701.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9721.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9741.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9761.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9781.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9801.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9821.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9841.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9861.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9881.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9901.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9921.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9941.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9961.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
9981.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
10001.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
10021.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
10041.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
10061.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
10081.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
10101.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
10121.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
10141.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
10161.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
10181.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
10206.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
10226.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
10246.0,0.0,0.0,0.0,0.0,31.1,0.0,1.0
10266.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
10286.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
10306.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0
10326.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
10346.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
10366.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
10386.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
10406.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
10426.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
10446.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
10466.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
10486.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
10506.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
10526.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
10546.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
10566.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
10586.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
10606.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
10626.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
10646.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
10666.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
10686.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
10706.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
10726.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
10746.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
10766.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
10786.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
10806.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
10826.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
10846.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
10866.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
10886.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
10906.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
10926.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
10946.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
10966.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
10986.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11006.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11026.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11046.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11066.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11086.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11106.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11126.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11146.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11166.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11186.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11206.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11226.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11246.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11266.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11286.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11306.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11326.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11346.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11371.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11396.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11421.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11446.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11466.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11486.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11506.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11526.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11546.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11566.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11586.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11611.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11636.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11666.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11695.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11715.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11735.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11755.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11775.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11795.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11815.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
11835.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
11855.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
11875.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
11895.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
11915.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11935.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11955.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
11975.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
11995.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
12015.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
12035.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
12055.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
12075.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
12095.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
12115.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
12135.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
12155.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
12175.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
12195.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
12220.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
12240.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
12260.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
12280.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
12300.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
12320.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
12340.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
12360.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
12380.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
12400.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
12420.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
12440.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
12460.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
12480.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
12500.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
12520.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
12540.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
12560.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
12580.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
12600.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
12620.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
12640.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
12660.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
12680.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
12700.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
12720.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
12740.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
12760.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
12780.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
12800.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
12820.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
12840.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
12860.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
12880.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
12900.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
12920.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
12940.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
12960.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
12980.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13000.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13020.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13040.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
13060.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13080.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13100.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
13120.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13140.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13160.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13180.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13200.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
13220.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13240.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13260.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13280.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
13300.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
13320.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13340.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13365.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13385.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
13405.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13425.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
13445.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13465.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13485.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13505.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13525.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13545.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13565.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13585.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13605.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13625.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13645.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13665.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13685.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13705.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13725.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13745.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13765.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13785.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13805.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13825.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13845.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13865.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13885.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13905.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13925.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13945.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13965.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
13985.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14005.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14025.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14045.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14065.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14085.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14105.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14125.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14145.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14165.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14185.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14205.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14230.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14250.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14270.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14290.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14310.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14330.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14350.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14370.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14390.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14410.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14430.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14450.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14470.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14490.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14510.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14530.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14550.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14570.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14590.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14610.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14630.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14650.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14670.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14690.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14710.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14730.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14750.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14770.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14790.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14810.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14830.0,0.0,0.0,0.0,1.0,30.1,0.0,1.0
14850.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14870.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14890.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14915.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14935.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14955.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14975.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
14995.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15015.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15035.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15055.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15075.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15095.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15115.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15135.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15155.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15175.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15195.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15215.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15235.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15255.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15275.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15295.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15315.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15335.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15355.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15375.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15395.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15415.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15435.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15455.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15475.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15495.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15515.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15535.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15555.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15575.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15595.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15615.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15635.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15655.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15675.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15695.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15715.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15735.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15755.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15775.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15795.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15815.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15835.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15855.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15875.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15895.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15915.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15935.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15955.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15975.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
15995.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
16015.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
16035.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
16055.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
16075.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
16095.0,0.0,0.0,0.0,1.0,31.1,0.0,1.0
