time_stamp_millis,heart_rate,confidence,oxygen,status,temperature,RawIR,RawRed
17516,0,0,0,0,30.1,0,0
17536,0,0,0,0,30.1,0,0
17556,0,0,0,0,30.1,0,0
17576,0,0,0,0,30.1,0,0
17596,0,0,0,0,30.1,0,0
17616,0,0,0,0,30.1,0,0
17636,0,0,0,0,30.1,0,0
17656,0,0,0,0,30.1,0,0
17676,0,0,0,0,30.1,0,0
17696,0,0,0,0,30.1,0,0
17716,0,0,0,0,30.1,0,0
17736,0,0,0,0,30.1,0,0
17756,0,0,0,0,30.1,0,0
17776,0,0,0,0,30.1,0,0
17796,0,0,0,0,30.1,0,0
17816,0,0,0,0,30.1,0,0
17836,0,0,0,0,30.1,0,0
17856,0,0,0,0,30.1,0,0
17876,0,0,0,0,30.1,0,0
17896,0,0,0,0,30.1,0,0
17916,0,0,0,0,30.1,0,0
17936,0,0,0,0,30.1,0,0
17956,0,0,0,0,30.1,0,0
17976,0,0,0,0,31.1,0,0
17996,0,0,0,0,30.1,0,0
18016,0,0,0,0,30.1,0,0
18036,0,0,0,0,30.1,0,0
18056,0,0,0,0,30.1,0,0
18076,0,0,0,0,30.1,0,0
18096,0,0,0,0,30.1,0,0
18116,0,0,0,0,30.1,0,0
18136,0,0,0,0,30.1,0,0
18156,0,0,0,0,30.1,0,0
18176,0,0,0,0,30.1,0,0
18196,0,0,0,0,30.1,0,0
18221,0,0,0,0,30.1,0,0
18241,0,0,0,0,30.1,0,0
18261,0,0,0,0,30.1,0,0
18281,0,0,0,0,30.1,0,0
18301,0,0,0,0,30.1,0,0
18321,0,0,0,0,30.1,0,0
18341,0,0,0,0,30.1,0,0
18361,0,0,0,0,30.1,0,0
18381,0,0,0,0,30.1,0,0
18401,0,0,0,0,30.1,0,0
18421,0,0,0,0,30.1,0,0
18441,0,0,0,0,30.1,0,0
18461,0,0,0,0,30.1,0,0
18481,0,0,0,0,30.1,0,0
18501,0,0,0,0,30.1,0,0
18521,0,0,0,0,30.1,0,0
18541,0,0,0,0,30.1,0,0
18561,0,0,0,0,30.1,0,0
18581,0,0,0,0,30.1,0,0
18601,0,0,0,0,30.1,0,0
18621,0,0,0,0,30.1,0,0
18641,0,0,0,0,30.1,0,0
18661,0,0,0,0,30.1,0,0
18681,0,0,0,0,30.1,0,0
18701,0,0,0,0,30.1,0,0
18721,0,0,0,0,30.1,0,0
18741,0,0,0,0,30.1,0,0
18761,0,0,0,0,30.1,0,0
18781,0,0,0,0,30.1,0,0
18801,0,0,0,0,30.1,0,0
18821,0,0,0,0,30.1,0,0
18841,0,0,0,0,30.1,0,0
18861,0,0,0,0,30.1,0,0
18881,0,0,0,0,30.1,0,0
18901,0,0,0,0,30.1,0,0
18921,0,0,0,0,30.1,0,0
18941,0,0,0,0,30.1,0,0
18961,0,0,0,0,30.1,0,0
18981,0,0,0,0,30.1,0,0
19001,0,0,0,0,30.1,0,0
19021,0,0,0,0,30.1,0,0
19041,0,0,0,0,30.1,0,0
19061,0,0,0,0,30.1,0,0
19081,0,0,0,0,30.1,0,0
19101,0,0,0,0,30.1,0,0
19121,0,0,0,0,30.1,0,0
19141,0,0,0,0,30.1,0,0
19161,0,0,0,0,30.1,0,0
19181,0,0,0,0,30.1,0,0
19201,0,0,0,0,30.1,0,0
19221,0,0,0,0,30.1,0,0
19241,0,0,0,0,30.1,0,0
19261,0,0,0,0,30.1,0,0
19281,0,0,0,0,30.1,0,0
19301,0,0,0,0,30.1,0,0
19321,0,0,0,0,30.1,0,0
19341,0,0,0,0,30.1,0,0
19361,0,0,0,0,30.1,0,0
19381,0,0,0,0,30.1,0,0
19401,0,0,0,0,30.1,0,0
19421,0,0,0,0,30.1,0,0
19441,0,0,0,1,30.1,0,0
19461,0,0,0,1,30.1,0,1
19481,0,0,0,1,30.1,0,1
19501,0,0,0,1,30.1,0,1
19521,0,0,0,1,30.1,0,1
19541,0,0,0,1,30.1,0,1
19561,0,0,0,1,30.1,0,1
19581,0,0,0,1,30.1,0,1
19601,0,0,0,1,30.1,0,1
19621,0,0,0,1,30.1,0,1
19641,0,0,0,1,30.1,0,1
19661,0,0,0,1,30.1,0,1
19681,0,0,0,1,30.1,0,1
19701,0,0,0,1,30.1,0,1
19721,0,0,0,1,30.1,0,1
19741,0,0,0,1,30.1,0,1
19761,0,0,0,1,30.1,0,1
19781,0,0,0,1,30.1,0,1
19801,0,0,0,1,30.1,0,1
19821,0,0,0,1,30.1,0,1
19841,0,0,0,1,30.1,0,1
19861,0,0,0,1,30.1,0,1
19881,0,0,0,1,30.1,0,1
19901,0,0,0,1,30.1,0,1
19921,0,0,0,1,30.1,0,1
19941,0,0,0,1,30.1,0,1
19961,0,0,0,1,30.1,0,1
19981,0,0,0,1,30.1,0,1
20001,0,0,0,1,30.1,0,1
20021,0,0,0,1,30.1,0,1
20041,0,0,0,1,30.1,0,1
20061,0,0,0,1,30.1,0,1
20081,0,0,0,1,30.1,0,1
20101,0,0,0,1,30.1,0,1
20121,0,0,0,1,30.1,0,1
20141,0,0,0,1,30.1,0,1
20161,0,0,0,1,30.1,0,1
20181,0,0,0,1,30.1,0,1
20201,0,0,0,1,30.1,0,1
20226,0,0,0,1,30.1,0,1
20246,0,0,0,1,30.1,0,1
20275,0,0,0,1,30.1,0,1
20295,0,0,0,1,30.1,0,1
20315,0,0,0,1,30.1,0,1
20335,0,0,0,1,30.1,0,1
20355,0,0,0,1,30.1,0,1
20375,0,0,0,1,30.1,0,1
20395,0,0,0,1,30.1,0,1
20415,0,0,0,1,30.1,0,1
20435,0,0,0,1,30.1,0,1
20455,0,0,0,1,30.1,0,1
20475,0,0,0,1,30.1,0,1
20495,0,0,0,1,30.1,0,1
20515,0,0,0,1,30.1,0,1
20535,0,0,0,1,30.1,0,1
20555,0,0,0,1,30.1,0,1
20575,0,0,0,1,30.1,0,1
20595,0,0,0,1,30.1,0,1
20615,0,0,0,1,30.1,0,1
20635,0,0,0,1,30.1,0,1
20655,0,0,0,1,30.1,0,1
20675,0,0,0,1,30.1,0,1
20695,0,0,0,1,30.1,0,1
20715,0,0,0,1,30.1,0,1
20735,0,0,0,1,30.1,0,1
20755,0,0,0,1,30.1,0,1
20775,0,0,0,1,30.1,0,1
20795,0,0,0,1,30.1,0,1
20815,0,0,0,1,30.1,0,1
20835,0,0,0,1,30.1,0,1
20855,0,0,0,1,30.1,0,1
20875,0,0,0,1,30.1,0,1
20895,0,0,0,1,30.1,0,1
20915,0,0,0,1,30.1,0,1
20935,0,0,0,1,30.1,0,1
20955,0,0,0,1,30.1,0,1
20975,0,0,0,1,30.1,0,1
20995,0,0,0,1,30.1,0,1
21015,0,0,0,1,30.1,0,1
21035,0,0,0,1,30.1,0,1
21055,0,0,0,1,30.1,0,1
21075,0,0,0,1,30.1,0,1
21095,0,0,0,1,30.1,0,1
21115,0,0,0,1,30.1,0,1
21135,0,0,0,1,30.1,0,1
21155,0,0,0,1,30.1,0,1
21175,0,0,0,1,30.1,0,1
21195,0,0,0,1,30.1,0,1
21215,0,0,0,1,30.1,0,1
21235,0,0,0,1,30.1,0,1
21255,0,0,0,1,30.1,0,1
21275,0,0,0,1,30.1,0,1
21295,0,0,0,1,30.1,0,1
21315,0,0,0,1,30.1,0,1
21335,0,0,0,1,30.1,0,1
21355,0,0,0,1,30.1,0,1
21375,0,0,0,1,30.1,0,1
21395,0,0,0,1,30.1,0,1
21415,0,0,0,1,30.1,0,1
21435,0,0,0,1,30.1,0,1
21455,0,0,0,1,30.1,0,1
21475,0,0,0,1,30.1,0,1
21495,0,0,0,1,30.1,0,1
21515,0,0,0,1,30.1,0,1
21535,0,0,0,1,30.1,0,1
21555,0,0,0,1,30.1,0,1
21575,0,0,0,1,30.1,0,1
21595,0,0,0,1,30.1,0,1
21615,0,0,0,1,30.1,0,1
21635,0,0,0,1,30.1,0,1
21655,0,0,0,1,30.1,0,1
21675,0,0,0,1,30.1,0,1
21695,0,0,0,1,30.1,0,1
21715,0,0,0,1,30.1,0,1
21735,0,0,0,1,30.1,0,1
21755,0,0,0,1,30.1,0,1
21775,0,0,0,1,30.1,0,1
21795,0,0,0,1,30.1,0,1
21815,0,0,0,1,30.1,0,1
21835,0,0,0,1,30.1,0,1
21855,0,0,0,1,30.1,0,1
21875,0,0,0,1,30.1,0,1
21895,0,0,0,1,30.1,0,1
21915,0,0,0,1,30.1,0,1
21935,0,0,0,1,30.1,0,1
21955,0,0,0,1,30.1,0,1
21975,0,0,0,1,30.1,0,1
21995,0,0,0,1,30.1,0,1
22020,0,0,0,1,30.1,0,1
22045,0,0,0,1,30.1,0,1
22070,0,0,0,1,30.1,0,1
22095,0,0,0,1,30.1,0,1
22115,0,0,0,1,30.1,0,1
22135,0,0,0,1,30.1,0,1
22155,0,0,0,1,30.1,0,1
22175,0,0,0,1,30.1,0,1
22195,0,0,0,1,30.1,0,1
22215,0,0,0,1,30.1,0,1
22245,0,0,0,1,30.1,0,1
22265,0,0,0,1,30.1,0,1
22285,0,0,0,1,30.1,0,1
22305,0,0,0,1,30.1,0,1
22325,0,0,0,1,30.1,0,1
22345,0,0,0,1,30.1,0,1
22365,0,0,0,1,30.1,0,1
22385,0,0,0,1,30.1,0,1
22405,0,0,0,1,30.1,0,1
22425,0,0,0,1,30.1,0,1
22445,0,0,0,1,30.1,0,1
22465,0,0,0,1,30.1,0,1
22485,0,0,0,1,30.1,0,1
22505,0,0,0,1,30.1,0,1
22525,0,0,0,1,30.1,0,1
22545,0,0,0,1,30.1,0,1
22565,0,0,0,1,30.1,0,1
22585,0,0,0,1,30.1,0,1
22605,0,0,0,1,30.1,0,1
22625,0,0,0,1,30.1,0,1
22645,0,0,0,1,30.1,0,1
22665,0,0,0,1,30.1,0,1
22685,0,0,0,1,30.1,0,1
22705,0,0,0,1,30.1,0,1
22725,0,0,0,1,30.1,0,1
22745,0,0,0,1,30.1,0,1
22765,0,0,0,1,30.1,0,1
22785,0,0,0,1,30.1,0,1
22805,0,0,0,1,30.1,0,1
22825,0,0,0,1,30.1,0,1
22845,0,0,0,1,30.1,0,1
22865,0,0,0,1,30.1,0,1
22885,0,0,0,1,30.1,0,1
22905,0,0,0,1,30.1,0,1
22925,0,0,0,1,30.1,0,1
22945,0,0,0,1,30.1,0,1
22965,0,0,0,1,30.1,0,1
22985,0,0,0,1,30.1,0,1
23005,0,0,0,1,30.1,0,1
23025,0,0,0,1,30.1,0,1
23045,0,0,0,1,30.1,0,1
23065,0,0,0,1,30.1,0,1
23085,0,0,0,1,30.1,0,1
23105,0,0,0,1,30.1,0,1
23125,0,0,0,1,30.1,0,1
23145,0,0,0,1,30.1,0,1
23165,0,0,0,1,30.1,0,1
23185,0,0,0,1,30.1,0,1
23205,0,0,0,1,30.1,0,1
23225,0,0,0,1,30.1,0,1
23245,0,0,0,1,30.1,0,1
23265,0,0,0,1,30.1,0,1
23285,0,0,0,1,30.1,0,1
23305,0,0,0,1,30.1,0,1
23325,0,0,0,1,30.1,0,1
23345,0,0,0,1,30.1,0,1
23365,0,0,0,1,30.1,0,1
23385,0,0,0,1,30.1,0,1
23405,0,0,0,1,30.1,0,1
23425,0,0,0,1,30.1,0,1
23445,0,0,0,1,30.1,0,1
23465,0,0,0,1,30.1,0,1
23485,0,0,0,1,30.1,0,1
23505,0,0,0,1,30.1,0,1
23525,0,0,0,1,30.1,0,1
23545,0,0,0,1,30.1,0,1
23565,0,0,0,1,30.1,0,1
23585,0,0,0,1,30.1,0,1
23605,0,0,0,1,30.1,0,1
23625,0,0,0,1,30.1,0,1
23645,0,0,0,1,31.1,0,1
23665,0,0,0,1,30.1,0,1
23685,0,0,0,1,30.1,0,1
23705,0,0,0,1,30.1,0,1
23725,0,0,0,1,30.1,0,1
23745,0,0,0,1,30.1,0,1
23765,0,0,0,1,30.1,0,1
23785,0,0,0,1,30.1,0,1
23810,0,0,0,1,30.1,0,1
23835,0,0,0,1,30.1,0,1
23855,0,0,0,1,30.1,0,1
23875,0,0,0,1,30.1,0,1
23895,0,0,0,1,30.1,0,1
23915,0,0,0,1,30.1,0,1
23935,0,0,0,1,30.1,0,1
23955,0,0,0,1,30.1,0,1
23975,0,0,0,1,30.1,0,1
23995,0,0,0,1,30.1,0,1
24020,0,0,0,1,30.1,0,1
24045,0,0,0,1,30.1,0,1
24075,0,0,0,1,30.1,0,1
24104,0,0,0,1,30.1,0,1
24124,0,0,0,1,30.1,0,1
24144,0,0,0,1,30.1,0,1
24164,0,0,0,1,30.1,0,1
24184,0,0,0,1,30.1,0,1
24204,0,0,0,1,30.1,0,1
24224,0,0,0,1,30.1,0,1
24249,0,0,0,1,30.1,0,1
24269,0,0,0,1,30.1,0,1
24289,0,0,0,1,30.1,0,1
24309,0,0,0,1,30.1,0,1
24329,0,0,0,1,30.1,0,1
24349,0,0,0,1,30.1,0,1
24369,0,0,0,1,30.1,0,1
24389,0,0,0,1,30.1,0,1
24409,0,0,0,1,30.1,0,1
24429,0,0,0,1,30.1,0,1
24449,0,0,0,1,30.1,0,1
24469,0,0,0,1,30.1,0,1
24489,0,0,0,1,30.1,0,1
24509,0,0,0,1,30.1,0,1
24529,0,0,0,1,30.1,0,1
24549,0,0,0,1,30.1,0,1
24569,0,0,0,1,30.1,0,1
24589,0,0,0,1,30.1,0,1
24609,0,0,0,1,30.1,0,1
24629,0,0,0,1,30.1,0,1
24649,0,0,0,1,31.1,0,1
24669,0,0,0,1,30.1,0,1
24689,0,0,0,1,31.1,0,1
24709,0,0,0,1,30.1,0,1
24729,0,0,0,1,30.1,0,1
24749,0,0,0,1,30.1,0,1
24769,0,0,0,1,30.1,0,1
24789,0,0,0,1,30.1,0,1
24809,0,0,0,1,30.1,0,1
24829,0,0,0,1,31.1,0,1
24849,0,0,0,1,31.1,0,1
24869,0,0,0,1,30.1,0,1
24889,0,0,0,1,30.1,0,1
24909,0,0,0,1,30.1,0,1
24929,0,0,0,1,30.1,0,1
24949,0,0,0,1,30.1,0,1
24969,0,0,0,1,30.1,0,1
24989,0,0,0,1,31.1,0,1
25009,0,0,0,1,30.1,0,1
25029,0,0,0,1,30.1,0,1
25049,0,0,0,1,30.1,0,1
25069,0,0,0,1,30.1,0,1
25089,0,0,0,1,30.1,0,1
25109,0,0,0,1,30.1,0,1
25129,0,0,0,1,30.1,0,1
25149,0,0,0,1,31.1,0,1
25169,0,0,0,1,31.1,0,1
25189,0,0,0,1,30.1,0,1
25209,0,0,0,1,31.1,0,1
25229,0,0,0,1,30.1,0,1
25249,0,0,0,1,30.1,0,1
25269,0,0,0,1,30.1,0,1
25289,0,0,0,1,31.1,0,1
25309,0,0,0,1,30.1,0,1
25329,0,0,0,1,30.1,0,1
25349,0,0,0,1,30.1,0,1
25369,0,0,0,1,30.1,0,1
25389,0,0,0,1,30.1,0,1
25409,0,0,0,1,31.1,0,1
25429,0,0,0,1,30.1,0,1
25449,0,0,0,1,30.1,0,1
25469,0,0,0,1,30.1,0,1
25489,0,0,0,1,30.1,0,1
25509,0,0,0,1,30.1,0,1
25529,0,0,0,1,30.1,0,1
25549,0,0,0,1,31.1,0,1
25569,0,0,0,1,30.1,0,1
25589,0,0,0,1,30.1,0,1
25609,0,0,0,1,30.1,0,1
25629,0,0,0,1,31.1,0,1
25649,0,0,0,1,31.1,0,1
25669,0,0,0,1,31.1,0,1
25689,0,0,0,1,30.1,0,1
25709,0,0,0,1,30.1,0,1
25729,0,0,0,1,31.1,0,1
25749,0,0,0,1,31.1,0,1
25774,0,0,0,1,30.1,0,1
25803,0,0,0,1,30.1,0,1
25823,0,0,0,1,31.1,0,1
25843,0,0,0,1,30.1,0,1
25863,0,0,0,1,30.1,0,1
25883,0,0,0,1,31.1,0,1
25903,0,0,0,1,31.1,0,1
25923,0,0,0,1,31.1,0,1
25943,0,0,0,1,31.1,0,1
25963,0,0,0,1,30.1,0,1
25983,0,0,0,1,30.1,0,1
26003,0,0,0,1,30.1,0,1
26023,0,0,0,1,30.1,0,1
26043,0,0,0,1,30.1,0,1
26063,0,0,0,1,31.1,0,1
26083,0,0,0,1,30.1,0,1
26103,0,0,0,1,31.1,0,1
26123,0,0,0,1,30.1,0,1
26143,0,0,0,1,30.1,0,1
26163,0,0,0,1,31.1,0,1
26183,0,0,0,1,30.1,0,1
26203,0,0,0,1,31.1,0,1
26223,0,0,0,1,31.1,0,1
26243,0,0,0,1,31.1,0,1
26268,0,0,0,1,31.1,0,1
26288,0,0,0,1,30.1,0,1
26308,0,0,0,1,31.1,0,1
26328,0,0,0,1,31.1,0,1
26348,0,0,0,1,31.1,0,1
26368,0,0,0,1,30.1,0,1
26388,0,0,0,1,31.1,0,1
26408,0,0,0,1,31.1,0,1
26428,0,0,0,1,31.1,0,1
26448,0,0,0,1,31.1,0,1
26468,0,0,0,1,31.1,0,1
26488,0,0,0,1,31.1,0,1
26508,0,0,0,1,30.1,0,1
26528,0,0,0,1,31.1,0,1
26548,0,0,0,1,31.1,0,1
26568,0,0,0,1,31.1,0,1
26588,0,0,0,1,31.1,0,1
26608,0,0,0,1,31.1,0,1
26628,0,0,0,1,31.1,0,1
26648,0,0,0,1,31.1,0,1
26668,0,0,0,1,30.1,0,1
26688,0,0,0,1,30.1,0,1
26708,0,0,0,1,30.1,0,1
26728,0,0,0,1,31.1,0,1
26748,0,0,0,1,31.1,0,1
26768,0,0,0,1,31.1,0,1
26788,0,0,0,1,30.1,0,1
26808,0,0,0,1,31.1,0,1
26828,0,0,0,1,31.1,0,1
26848,0,0,0,1,31.1,0,1
26868,0,0,0,1,31.1,0,1
26888,0,0,0,1,31.1,0,1
26908,0,0,0,1,31.1,0,1
26928,0,0,0,1,31.1,0,1
26948,0,0,0,3,30.1,0,1
26968,0,0,0,3,30.1,0,3
26988,0,0,0,3,31.1,0,3
27008,0,0,0,3,31.1,0,3
27028,0,0,0,3,31.1,0,3
27048,0,0,0,3,31.1,0,3
27068,0,0,0,3,31.1,0,3
27088,0,0,0,3,31.1,0,3
27108,0,0,0,3,31.1,0,3
27128,0,0,0,3,31.1,0,3
27148,0,0,0,3,31.1,0,3
27168,0,0,0,3,30.1,0,3
27188,0,0,0,3,30.1,0,3
27208,0,0,0,3,31.1,0,3
27228,0,0,0,3,31.1,0,3
27248,0,0,0,3,31.1,0,3
27268,0,0,0,3,31.1,0,3
27288,0,0,0,3,31.1,0,3
27308,0,0,0,3,31.1,0,3
27328,0,0,0,3,31.1,0,3
27348,0,0,0,3,31.1,0,3
27368,0,0,0,3,31.1,0,3
27388,0,0,0,3,31.1,0,3
27408,0,0,0,3,31.1,0,3
27428,0,0,0,3,31.1,0,3
27448,0,0,0,3,31.1,0,3
27468,0,0,0,3,31.1,0,3
27488,0,0,0,3,31.1,0,3
27513,0,0,0,3,31.1,0,3
27533,0,0,0,3,31.1,0,3
27553,0,0,0,3,31.1,0,3
27573,0,0,0,3,31.1,0,3
27593,0,0,0,3,31.1,0,3
27613,0,0,0,3,31.1,0,3
27633,0,0,0,3,31.1,0,3
27653,0,0,0,3,31.1,0,3
27673,0,0,0,3,31.1,0,3
27693,0,0,0,3,31.1,0,3
27713,0,0,0,3,31.1,0,3
27733,0,0,0,3,31.1,0,3
27753,0,0,0,3,31.1,0,3
27773,0,0,0,3,31.1,0,3
27793,0,0,0,3,31.1,0,3
27813,0,0,0,3,31.1,0,3
27833,0,0,0,3,31.1,0,3
27853,0,0,0,3,31.1,0,3
27873,0,0,0,3,31.1,0,3
27893,0,0,0,3,31.1,0,3
27913,0,0,0,3,31.1,0,3
27933,0,0,0,3,31.1,0,3
27953,0,0,0,3,31.1,0,3
27973,0,0,0,3,31.1,0,3
27993,0,0,0,3,31.1,0,3
28013,0,0,0,3,31.1,0,3
28033,0,0,0,3,31.1,0,3
28053,0,0,0,3,31.1,0,3
28073,0,0,0,3,31.1,0,3
28093,0,0,0,3,31.1,0,3
28113,0,0,0,3,31.1,0,3
28133,0,0,0,3,31.1,0,3
28153,0,0,0,3,31.1,0,3
28173,0,0,0,3,31.1,0,3
28193,0,0,0,3,31.1,0,3
28213,0,0,0,3,31.1,0,3
28233,0,0,0,3,31.1,0,3
28253,0,0,0,3,31.1,0,3
28278,0,0,0,3,31.1,0,3
28298,0,0,0,3,31.1,0,3
28318,0,0,0,3,31.1,0,3
28338,0,0,0,3,31.1,0,3
28358,0,0,0,3,31.1,0,3
28378,0,0,0,3,31.1,0,3
28398,0,0,0,3,31.1,0,3
28418,0,0,0,3,31.1,0,3
28438,0,0,0,3,31.1,0,3
28458,0,0,0,3,31.1,0,3
28478,0,0,0,3,31.1,0,3
28498,0,0,0,3,31.1,0,3
28518,0,0,0,3,31.1,0,3
28538,0,0,0,3,31.1,0,3
28558,0,0,0,3,31.1,0,3
28578,0,0,0,3,31.1,0,3
28598,0,0,0,3,31.1,0,3
28618,0,0,0,3,31.1,0,3
28638,0,0,0,3,31.1,0,3
28658,0,0,0,3,31.1,0,3
28678,0,0,0,3,31.1,0,3
28698,0,0,0,3,31.1,0,3
28718,0,0,0,3,31.1,0,3
28738,0,0,0,3,31.1,0,3
28758,0,0,0,3,31.1,0,3
28778,0,0,0,3,31.1,0,3
28798,0,0,0,3,31.1,0,3
28818,0,0,0,3,31.1,0,3
28838,0,0,0,3,31.1,0,3
28858,0,0,0,3,30.1,0,3
28878,0,0,0,3,31.1,0,3
28898,0,0,0,3,31.1,0,3
28918,0,0,0,3,31.1,0,3
28938,0,0,0,3,31.1,0,3
28958,0,0,0,3,31.1,0,3
28978,0,0,0,3,31.1,0,3
28998,0,0,0,3,31.1,0,3
29018,0,0,0,3,31.1,0,3
29038,0,0,0,3,31.1,0,3
29058,0,0,0,3,31.1,0,3
29083,0,0,0,3,31.1,0,3
29103,0,0,0,3,31.1,0,3
29123,0,0,0,3,31.1,0,3
29143,0,0,0,3,31.1,0,3
29163,0,0,0,3,31.1,0,3
29183,0,0,0,3,31.1,0,3
29203,0,0,0,3,31.1,0,3
29223,0,0,0,3,31.1,0,3
29243,0,0,0,3,31.1,0,3
29268,0,0,0,3,31.1,0,3
29297,0,0,0,3,31.1,0,3
29317,0,0,0,3,31.1,0,3
29337,0,0,0,3,31.1,0,3
29357,0,0,0,3,31.1,0,3
29377,0,0,0,3,31.1,0,3
29397,0,0,0,3,31.1,0,3
29417,0,0,0,3,31.1,0,3
29437,0,0,0,3,31.1,0,3
29457,0,0,0,3,31.1,0,3
29477,0,0,0,3,31.1,0,3
29497,0,0,0,3,31.1,0,3
29517,0,0,0,3,31.1,0,3
29537,0,0,0,3,31.1,0,3
29557,0,0,0,3,31.1,0,3
29577,0,0,0,3,31.1,0,3
29597,0,0,0,3,31.1,0,3
29617,0,0,0,3,31.1,0,3
29637,0,0,0,3,31.1,0,3
29657,0,0,0,3,31.1,0,3
29677,0,0,0,3,31.1,0,3
29697,0,0,0,3,31.1,0,3
29717,0,0,0,3,31.1,0,3
29737,0,0,0,3,31.1,0,3
29757,0,0,0,3,31.1,0,3
29777,0,0,0,3,31.1,0,3
29797,0,0,0,3,31.1,0,3
29817,0,0,0,3,31.1,0,3
29837,0,0,0,3,31.1,0,3
29857,0,0,0,3,31.1,0,3
29877,0,0,0,3,31.1,0,3
29897,0,0,0,3,31.1,0,3
29917,0,0,0,3,31.1,0,3
29937,0,0,0,3,31.1,0,3
29957,0,0,0,3,31.1,0,3
29977,0,0,0,3,31.1,0,3
29997,0,0,0,3,31.1,0,3
30017,0,0,0,3,31.1,0,3
30037,0,0,0,3,31.1,0,3
30057,0,0,0,3,31.1,0,3
30077,0,0,0,3,31.1,0,3
30097,0,0,0,3,31.1,0,3
30117,0,0,0,3,31.1,0,3
30137,0,0,0,3,31.1,0,3
30157,0,0,0,3,31.1,0,3
30177,0,0,0,3,31.1,0,3
30197,0,0,0,3,31.1,0,3
30217,0,0,0,3,31.1,0,3
30237,0,0,0,3,31.1,0,3
30257,0,0,0,3,31.1,0,3
30282,0,0,0,3,31.1,0,3
30302,0,0,0,3,31.1,0,3
30322,0,0,0,3,31.1,0,3
30342,0,0,0,3,31.1,0,3
30362,0,0,0,3,31.1,0,3
30382,0,0,0,3,31.1,0,3
30402,0,0,0,3,31.1,0,3
30422,0,0,0,3,31.1,0,3
30442,0,0,0,3,31.1,0,3
30462,0,0,0,3,31.1,0,3
30482,0,0,0,3,31.1,0,3
30502,0,0,0,3,31.1,0,3
30522,0,0,0,3,31.1,0,3
30542,0,0,0,3,31.1,0,3
30562,0,0,0,3,31.1,0,3
30582,0,0,0,3,31.1,0,3
30602,0,0,0,3,31.1,0,3
30622,0,0,0,3,31.1,0,3
30642,0,0,0,3,31.1,0,3
30662,0,0,0,3,31.1,0,3
30682,0,0,0,3,31.1,0,3
30702,0,0,0,3,31.1,0,3
30722,0,0,0,3,31.1,0,3
30742,0,0,0,3,31.1,0,3
30762,0,0,0,3,31.1,0,3
30782,0,0,0,3,31.1,0,3
30802,0,0,0,3,31.1,0,3
30822,0,0,0,3,31.1,0,3
30842,0,0,0,3,31.1,0,3
30862,0,0,0,3,31.1,0,3
30882,0,0,0,3,31.1,0,3
30902,0,0,0,3,31.1,0,3
30922,0,0,0,3,31.1,0,3
30942,0,0,0,3,31.1,0,3
30962,0,0,0,3,31.1,0,3
30982,0,0,0,3,31.1,0,3
31002,0,0,0,3,31.1,0,3
31022,0,0,0,3,31.1,0,3
31047,0,0,0,3,31.1,0,3
31067,0,0,0,3,31.1,0,3
31087,0,0,0,3,31.1,0,3
31107,0,0,0,3,31.1,0,3
31127,0,0,0,3,31.1,0,3
31147,0,0,0,3,31.1,0,3
31167,0,0,0,3,31.1,0,3
31187,0,0,0,3,31.1,0,3
31207,0,0,0,3,31.1,0,3
31227,0,0,0,3,31.1,0,3
31247,0,0,0,3,31.1,0,3
31267,0,0,0,3,31.1,0,3
31287,0,0,0,3,31.1,0,3
31307,0,0,0,3,31.1,0,3
31327,0,0,0,3,31.1,0,3
31347,0,0,0,3,31.1,0,3
31367,0,0,0,3,31.1,0,3
31387,0,0,0,3,31.1,0,3
31407,0,0,0,3,31.1,0,3
31427,0,0,0,3,31.1,0,3
31447,0,0,0,3,31.1,0,3
31467,0,0,0,3,31.1,0,3
31487,0,0,0,3,31.1,0,3
31507,0,0,0,3,31.1,0,3
31527,0,0,0,3,31.1,0,3
31547,0,0,0,3,31.1,0,3
31567,0,0,0,3,31.1,0,3
31587,0,0,0,3,31.1,0,3
31607,0,0,0,3,31.1,0,3
31627,0,0,0,3,31.1,0,3
31647,0,0,0,3,31.1,0,3
31667,0,0,0,3,31.1,0,3
31687,0,0,0,3,31.1,0,3
31707,0,0,0,3,31.1,0,3
31727,0,0,0,3,31.1,0,3
31747,0,0,0,3,31.1,0,3
31767,0,0,0,3,31.1,0,3
31787,0,0,0,3,31.1,0,3
31807,0,0,0,3,31.1,0,3
31827,0,0,0,3,31.1,0,3
31847,0,0,0,3,31.1,0,3
31867,0,0,0,3,31.1,0,3
31887,0,0,0,3,31.1,0,3
31907,0,0,0,3,31.1,0,3
31927,0,0,0,3,31.1,0,3
31947,0,0,0,3,31.1,0,3
31967,0,0,0,3,31.1,0,3
31987,0,0,0,3,31.1,0,3
32007,0,0,0,3,31.1,0,3
32027,0,0,0,3,31.1,0,3
32047,0,0,0,3,31.1,0,3
32067,0,0,0,3,31.1,0,3
32087,0,0,0,3,31.1,0,3
32107,0,0,0,3,31.1,247395,3
32127,0,0,0,3,31.1,0,3
32147,0,0,0,3,31.1,0,3
32167,0,0,0,3,31.1,0,3
32187,0,0,0,3,31.1,0,3
32207,0,0,0,3,31.1,0,3
32227,0,0,0,3,31.1,0,3
32247,96,99,0,3,31.1,247395,3
32267,96,99,0,3,31.1,247395,3
32292,96,99,0,3,31.1,247395,3
32312,96,99,0,3,31.1,247395,3
32332,96,99,0,3,31.1,247395,3
